Id,SalePrice
1461,123783.76693173782
1462,144768.73301858662
1463,178052.71834977125
1464,196200.95430751774
1465,192281.3005310028
1466,170853.21272179254
1467,173127.21540493186
1468,172367.0195406999
1469,172965.26235614353
1470,129695.21800655927
1471,192704.637230644
1472,100500.42484155436
1473,102110.13182412268
1474,151426.88968655327
1475,122511.07516938834
1476,366940.32184697344
1477,245895.2593570763
1478,319634.5648716017
1479,307673.4564399611
1480,463672.84129160293
1481,315478.93225301214
1482,208227.7396629682
1483,180985.77540981403
1484,169648.07766503302
1485,199971.00228121228
1486,198465.64642926047
1487,338394.1283573782
1488,224311.71803767685
1489,190753.3107293938
1490,232963.02906196448
1491,196212.8468569148
1492,75710.51842653504
1493,212239.58998083218
1494,292107.89328961447
1495,305972.3937801069
1496,233390.57966594945
1497,167736.7022185959
1498,174354.19090808605
1499,174957.28130320285
1500,172492.7403001313
1501,175176.72262013337
1502,166628.82796505128
1503,281990.3307985811
1504,246692.65590199444
1505,219412.9716408613
1506,178930.09448284807
1507,219944.5668001172
1508,212026.20627293584
1509,155029.69447041384
1510,152497.81069038075
1511,151643.4983617657
1512,169324.5911826082
1513,153904.07956804673
1514,145551.33062806868
1515,177913.88437151504
1516,149008.788021417
1517,154232.47004127112
1518,135264.55223778862
1519,210862.27872443455
1520,133750.31963859158
1521,131512.47582804077
1522,175138.06740977077
1523,111204.70181854576
1524,113223.94249198373
1525,122921.47105044028
1526,108063.38611232447
1527,102677.92018704578
1528,116375.51872838955
1529,156726.06697595824
1530,185086.66020204045
1531,134384.69335464708
1532,96718.09313774086
1533,139330.6694505986
1534,120043.63554737257
1535,140820.98242833003
1536,112893.57069808083
1537,80468.99866754035
1538,146302.25922091733
1539,192439.2762598892
1540,79167.87288103442
1541,138750.5618946422
1542,144130.18655536283
1543,173085.10582247388
1544,84275.69487809011
1545,108076.23898954582
1546,157705.96847182105
1547,153974.281104483
1548,126487.69664825652
1549,128234.59335573619
1550,157097.91707984824
1551,102766.39469549882
1552,140509.0270405931
